Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU44,OUT046,2811.181403212853
DRG39,OUT035,876.3205797979806
FDU32,OUT049,2202.2990201117314
FDY27,OUT049,2736.968429875518
NCP54,OUT013,1936.5082478260867
NCZ41,OUT049,2054.215706620208
DRL49,OUT013,1936.5082478260867
FDI05,OUT018,1248.2233455555556
FDY56,OUT045,4109.900606217616
DRC13,OUT013,1936.5082478260867
NCV29,OUT017,2736.968429875518
FDR24,OUT049,1443.524701863354
FDZ34,OUT018,3087.5075112820496
FDP37,OUT035,2054.215706620208
FDX08,OUT027,5669.163351428568
FDS57,OUT045,2054.215706620208
NCG18,OUT049,1509.4323129186596
FDK25,OUT018,2346.648786938779
FDH53,OUT049,1248.2233455555556
DRI59,OUT018,3327.952582926828
FDA52,OUT046,2736.968429875518
FDT20,OUT010,130.3334905660377
FDE36,OUT019,384.4886739837401
FDI24,OUT017,2997.4076790419176
FDB28,OUT018,3087.5075112820496
FDV11,OUT017,2736.968429875518
FDP01,OUT046,2539.3942358778604
FDD34,OUT027,4117.317712631576
FDJ50,OUT027,1378.2631852760733
FDZ44,OUT013,1874.4309598591542
DRO59,OUT035,1103.1862133333336
DRB48,OUT045,637.5735090128754
FDR21,OUT018,2736.968429875518
NCE42,OUT010,542.9755395973156
FDO23,OUT046,1364.0491539906104
NCE30,OUT018,3327.952582926828
FDQ22,OUT035,552.5502107784429
FDY01,OUT045,1874.4309598591542
FDS08,OUT017,2736.968429875518
FDG28,OUT018,3327.952582926828
FDQ51,OUT018,754.5960957264956
FDB05,OUT017,4333.891515923566
FDO56,OUT049,1874.4309598591542
FDE02,OUT018,1248.2233455555556
FDN45,OUT017,3593.1412351254503
FDS09,OUT013,754.5960957264956
NCA54,OUT018,3389.2269793548367
FDP09,OUT010,542.9755395973156
FDC53,OUT045,1554.0070756410262
NCM55,OUT017,3087.5075112820496
FDL09,OUT018,2346.648786938779
FDA11,OUT019,230.0085918128655
FDA50,OUT045,1554.0070756410262
FDC23,OUT017,2736.968429875518
FDE22,OUT049,2811.181403212853
FDD23,OUT046,3087.5075112820496
NCA29,OUT049,2997.4076790419176
FDK38,OUT046,2384.015126168225
DRC13,OUT046,2202.2990201117314
NCP43,OUT049,2736.968429875518
FDX28,OUT049,1509.4323129186596
FDF08,OUT049,1248.2233455555556
FDZ33,OUT046,2539.3942358778604
FDD10,OUT049,2736.968429875518
FDO58,OUT017,2811.181403212853
FDI50,OUT017,4109.900606217616
FDO58,OUT045,2811.181403212853
FDX08,OUT013,3389.2269793548367
NCK17,OUT010,130.3334905660377
FDF39,OUT035,4105.140110975609
FDU45,OUT010,286.41777051282054
NCJ18,OUT018,1874.4309598591542
DRC27,OUT019,542.9755395973156
DRC25,OUT035,1364.0491539906104
FDU59,OUT035,2384.015126168225
FDU28,OUT035,2880.9695613636363
NCP30,OUT046,637.5735090128754
FDB39,OUT018,876.3205797979806
FDE41,OUT013,1248.2233455555556
DRH11,OUT010,130.3334905660377
FDA58,OUT045,3593.1412351254503
FDU50,OUT046,1874.4309598591542
FDM34,OUT013,1936.5082478260867
FDM44,OUT027,2513.079854666667
FDR39,OUT045,2880.9695613636363
FDM25,OUT045,2736.968429875518
FDQ49,OUT049,2539.3942358778604
DRH25,OUT018,876.3205797979806
FDM09,OUT027,4117.317712631576
FDL44,OUT019,384.4886739837401
NCR42,OUT018,552.5502107784429
DRL59,OUT046,876.3205797979806
FDX43,OUT013,2346.648786938779
DRK47,OUT010,542.9755395973156
FDU48,OUT018,1936.5082478260867
FDY12,OUT045,754.5960957264956
NCN43,OUT018,1936.5082478260867
NCM55,OUT018,3389.2269793548367
FDQ21,OUT027,3175.335988157896
FDX13,OUT035,4105.140110975609
NCK30,OUT027,5669.163351428568
FDG20,OUT049,2736.968429875518
DRG27,OUT017,637.5735090128754
FDY14,OUT018,3327.952582926828
FDP59,OUT035,1722.3316111731851
FDU60,OUT017,2811.181403212853
NCC18,OUT019,384.4886739837401
DRJ39,OUT017,3753.0000993630574
FDS07,OUT049,1874.4309598591542
FDM08,OUT027,5669.163351428568
FDP51,OUT045,2054.215706620208
FDU16,OUT035,1364.0491539906104
FDH12,OUT013,1722.3316111731851
DRE48,OUT010,542.9755395973156
NCL42,OUT027,5669.163351428568
FDR21,OUT045,2736.968429875518
NCW29,OUT035,2202.2990201117314
FDO11,OUT013,4333.891515923566
NCM31,OUT049,2054.215706620208
FDV35,OUT019,384.4886739837401
FDF58,OUT017,876.3205797979806
NCE43,OUT049,2811.181403212853
FDA02,OUT035,2539.3942358778604
DRL37,OUT010,130.3334905660377
FDR24,OUT018,1248.2233455555556
FDW59,OUT049,1248.2233455555556
FDS22,OUT049,637.5735090128754
FDW24,OUT017,754.5960957264956
FDU24,OUT035,1554.0070756410262
FDA21,OUT027,5669.163351428568
FDH58,OUT027,3175.335988157896
FDW36,OUT018,1509.4323129186596
FDI45,OUT027,4117.317712631576
FDU01,OUT018,2880.9695613636363
FDF35,OUT027,3175.335988157896
FDU43,OUT019,542.9755395973156
FDE24,OUT019,384.4886739837401
FDK50,OUT049,2384.015126168225
FDG31,OUT045,1103.1862133333336
FDC60,OUT045,1443.524701863354
FDL36,OUT013,1443.524701863354
FDP21,OUT013,3087.5075112820496
FDW16,OUT045,1443.524701863354
FDX02,OUT017,3753.0000993630574
FDQ58,OUT027,4117.317712631576
FDT51,OUT046,1722.3316111731851
FDD59,OUT049,1248.2233455555556
NCM42,OUT018,1509.4323129186596
FDA57,OUT018,637.5735090128754
FDZ48,OUT035,1722.3316111731851
FDE46,OUT045,2539.3942358778604
NCZ30,OUT019,286.41777051282054
FDB56,OUT017,3087.5075112820496
FDA25,OUT027,2513.079854666667
FDD20,OUT013,1936.5082478260867
FDL25,OUT013,1248.2233455555556
NCO18,OUT049,2736.968429875518
FDJ45,OUT017,552.5502107784429
FDR12,OUT035,2811.181403212853
NCF19,OUT010,130.3334905660377
FDK25,OUT046,2811.181403212853
NCR17,OUT046,1874.4309598591542
FDC52,OUT046,2539.3942358778604
NCA54,OUT017,3389.2269793548367
FDR45,OUT010,542.9755395973156
NCM19,OUT049,1874.4309598591542
FDF39,OUT027,5669.163351428568
FDX23,OUT049,1509.4323129186596
FDD58,OUT027,2513.079854666667
FDX28,OUT013,1722.3316111731851
NCD31,OUT013,2346.648786938779
FDU57,OUT018,2346.648786938779
FDI27,OUT046,754.5960957264956
NCM42,OUT046,1722.3316111731851
FDD32,OUT027,2513.079854666667
FDI34,OUT013,3593.1412351254503
NCM29,OUT049,2202.2990201117314
FDG46,OUT018,1874.4309598591542
DRC01,OUT010,130.3334905660377
FDB15,OUT027,5669.163351428568
NCA17,OUT027,4117.317712631576
FDF10,OUT046,2539.3942358778604
FDR26,OUT027,5669.163351428568
FDI02,OUT049,1509.4323129186596
NCM54,OUT010,286.41777051282054
FDF14,OUT013,2346.648786938779
FDJ33,OUT010,286.41777051282054
FDM20,OUT035,4109.900606217616
FDC03,OUT027,5669.163351428568
NCX05,OUT046,1874.4309598591542
NCM41,OUT027,2513.079854666667
NCU29,OUT010,384.4886739837401
FDQ59,OUT017,1364.0491539906104
FDH46,OUT010,230.0085918128655
FDH09,OUT013,754.5960957264956
NCD06,OUT045,754.5960957264956
FDC15,OUT035,2539.3942358778604
DRD37,OUT027,1378.2631852760733
FDT28,OUT027,4117.317712631576
FDR28,OUT027,4117.317712631576
FDT38,OUT017,1364.0491539906104
FDV34,OUT027,1378.2631852760733
FDY52,OUT035,876.3205797979806
FDB34,OUT013,1248.2233455555556
DRL23,OUT018,1509.4323129186596
DRB24,OUT046,2384.015126168225
FDJ50,OUT046,876.3205797979806
FDQ49,OUT035,2539.3942358778604
FDP20,OUT035,2054.215706620208
FDV19,OUT027,4117.317712631576
NCR54,OUT045,3087.5075112820496
FDO09,OUT010,542.9755395973156
FDS57,OUT018,1936.5082478260867
FDN10,OUT049,1874.4309598591542
FDV23,OUT049,2054.215706620208
FDY28,OUT049,3593.1412351254503
DRG51,OUT013,2346.648786938779
FDD45,OUT019,230.0085918128655
NCL18,OUT027,5669.163351428568
NCM29,OUT013,1936.5082478260867
FDF17,OUT027,5669.163351428568
FDE22,OUT017,2811.181403212853
FDQ22,OUT017,552.5502107784429
FDS01,OUT013,2736.968429875518
FDW35,OUT027,1378.2631852760733
FDJ33,OUT046,2054.215706620208
NCF54,OUT035,2997.4076790419176
FDE09,OUT013,1722.3316111731851
NCE06,OUT045,2384.015126168225
DRH49,OUT049,1248.2233455555556
FDY43,OUT045,2811.181403212853
NCT05,OUT017,4105.140110975609
FDZ34,OUT045,3087.5075112820496
FDL38,OUT017,1443.524701863354
FDZ31,OUT017,3087.5075112820496
FDR14,OUT035,876.3205797979806
NCN54,OUT049,1443.524701863354
NCC42,OUT027,3175.335988157896
FDK08,OUT017,1554.0070756410262
FDP59,OUT013,1722.3316111731851
FDV22,OUT035,2811.181403212853
FDD33,OUT035,3593.1412351254503
DRE60,OUT027,5669.163351428568
FDK52,OUT046,3593.1412351254503
FDA02,OUT017,2539.3942358778604
FDM56,OUT049,1509.4323129186596
FDE57,OUT035,2202.2990201117314
FDM32,OUT045,1364.0491539906104
NCQ30,OUT027,3175.335988157896
FDQ27,OUT027,2513.079854666667
FDT60,OUT027,3175.335988157896
FDU43,OUT049,4109.900606217616
NCO55,OUT035,1722.3316111731851
FDG02,OUT045,3087.5075112820496
FDJ28,OUT013,3087.5075112820496
FDP40,OUT045,1722.3316111731851
FDJ38,OUT045,3087.5075112820496
NCC54,OUT017,3593.1412351254503
NCZ41,OUT046,2054.215706620208
FDK38,OUT019,384.4886739837401
FDU52,OUT013,2346.648786938779
FDC40,OUT046,1103.1862133333336
NCR30,OUT017,1103.1862133333336
NCN18,OUT017,1722.3316111731851
FDB50,OUT035,1443.524701863354
FDG04,OUT013,3087.5075112820496
FDR26,OUT035,2736.968429875518
NCT17,OUT018,3087.5075112820496
FDX35,OUT027,5669.163351428568
FDS12,OUT046,2054.215706620208
NCZ29,OUT027,3175.335988157896
FDB38,OUT010,384.4886739837401
FDP12,OUT013,552.5502107784429
FDP22,OUT046,754.5960957264956
FDS26,OUT018,3327.952582926828
FDR52,OUT046,3087.5075112820496
DRJ13,OUT046,2811.181403212853
FDU48,OUT027,3175.335988157896
FDE29,OUT035,876.3205797979806
NCT29,OUT049,2054.215706620208
DRK37,OUT018,3087.5075112820496
FDK55,OUT046,1443.524701863354
FDR07,OUT046,1554.0070756410262
FDO21,OUT027,5669.163351428568
FDK46,OUT049,4105.140110975609
FDB12,OUT045,1722.3316111731851
FDT31,OUT027,5669.163351428568
FDJ33,OUT045,2054.215706620208
FDC26,OUT027,3175.335988157896
NCQ02,OUT045,3087.5075112820496
FDP08,OUT010,542.9755395973156
FDB11,OUT027,5669.163351428568
FDV55,OUT013,2346.648786938779
FDW20,OUT049,2202.2990201117314
NCJ18,OUT019,286.41777051282054
FDC41,OUT018,1103.1862133333336
FDE14,OUT027,2513.079854666667
FDG35,OUT013,2736.968429875518
FDF45,OUT035,876.3205797979806
FDS19,OUT027,2513.079854666667
FDS58,OUT019,384.4886739837401
FDA26,OUT017,3593.1412351254503
FDM32,OUT049,1248.2233455555556
FDL45,OUT046,2202.2990201117314
FDZ55,OUT049,2384.015126168225
FDY37,OUT049,2202.2990201117314
FDO46,OUT046,3087.5075112820496
FDQ60,OUT046,2054.215706620208
FDA19,OUT018,1936.5082478260867
FDL15,OUT046,2539.3942358778604
FDM10,OUT018,3327.952582926828
NCL05,OUT017,637.5735090128754
DRK49,OUT010,130.3334905660377
NCE18,OUT027,5669.163351428568
FDG40,OUT049,552.5502107784429
DRI59,OUT045,3753.0000993630574
FDK28,OUT035,4333.891515923566
NCD06,OUT019,130.3334905660377
FDO11,OUT019,542.9755395973156
FDK27,OUT046,1874.4309598591542
FDT43,OUT027,1378.2631852760733
FDD38,OUT018,1509.4323129186596
FDA16,OUT049,3753.0000993630574
FDL14,OUT027,4117.317712631576
NCM17,OUT049,637.5735090128754
FDD20,OUT045,2202.2990201117314
FDA40,OUT045,1364.0491539906104
FDL43,OUT045,1443.524701863354
FDV15,OUT045,1722.3316111731851
FDE52,OUT046,1364.0491539906104
NCL17,OUT010,384.4886739837401
NCJ31,OUT045,3593.1412351254503
FDR60,OUT045,1364.0491539906104
NCA18,OUT035,1874.4309598591542
FDS21,OUT027,1378.2631852760733
FDW09,OUT035,1364.0491539906104
FDL26,OUT035,2539.3942358778604
FDS47,OUT018,1248.2233455555556
FDC39,OUT046,3593.1412351254503
FDT51,OUT035,1722.3316111731851
FDK40,OUT035,4105.140110975609
NCG19,OUT045,3593.1412351254503
FDZ07,OUT046,876.3205797979806
FDF08,OUT027,2513.079854666667
FDO04,OUT013,876.3205797979806
FDK41,OUT018,1443.524701863354
FDP15,OUT049,4105.140110975609
NCD43,OUT018,1509.4323129186596
NCP18,OUT013,2346.648786938779
FDZ51,OUT046,1364.0491539906104
DRH13,OUT035,1722.3316111731851
FDF38,OUT045,637.5735090128754
NCI43,OUT045,754.5960957264956
FDM38,OUT027,1378.2631852760733
FDS03,OUT013,1103.1862133333336
DRJ47,OUT017,2997.4076790419176
FDT50,OUT010,230.0085918128655
FDV02,OUT046,2997.4076790419176
NCG18,OUT017,1722.3316111731851
FDW52,OUT046,2811.181403212853
FDS40,OUT035,552.5502107784429
FDN31,OUT017,3087.5075112820496
FDA37,OUT045,2054.215706620208
FDA15,OUT046,4333.891515923566
FDL39,OUT046,3389.2269793548367
FDJ53,OUT045,2054.215706620208
FDX22,OUT013,3753.0000993630574
NCZ42,OUT045,4109.900606217616
FDD56,OUT027,4117.317712631576
FDD40,OUT017,2880.9695613636363
FDS50,OUT013,3753.0000993630574
NCN14,OUT013,2880.9695613636363
FDT15,OUT013,3389.2269793548367
NCS18,OUT027,3175.335988157896
NCO26,OUT010,286.41777051282054
FDF58,OUT018,876.3205797979806
NCB19,OUT013,1443.524701863354
FDH26,OUT017,2202.2990201117314
DRB24,OUT027,4117.317712631576
FDA49,OUT018,1443.524701863354
FDB32,OUT045,1554.0070756410262
FDI36,OUT017,3087.5075112820496
NCA17,OUT010,384.4886739837401
FDH22,OUT013,1936.5082478260867
NCM26,OUT018,2346.648786938779
FDT15,OUT027,5669.163351428568
FDB16,OUT018,1248.2233455555556
NCP54,OUT027,3175.335988157896
FDJ36,OUT013,1722.3316111731851
FDO28,OUT045,2054.215706620208
FDU09,OUT013,876.3205797979806
FDF29,OUT017,2202.2990201117314
FDY08,OUT013,1936.5082478260867
DRJ59,OUT018,552.5502107784429
FDT23,OUT027,2513.079854666667
FDU15,OUT018,552.5502107784429
FDT47,OUT013,1554.0070756410262
FDI53,OUT019,384.4886739837401
FDR59,OUT018,3327.952582926828
FDD53,OUT035,637.5735090128754
FDY51,OUT017,3593.1412351254503
FDT04,OUT049,637.5735090128754
FDU51,OUT049,2736.968429875518
FDG14,OUT035,2539.3942358778604
NCU06,OUT045,3593.1412351254503
DRG25,OUT046,3087.5075112820496
DRH49,OUT035,1364.0491539906104
FDN15,OUT035,2202.2990201117314
FDL43,OUT018,1103.1862133333336
NCT18,OUT049,3389.2269793548367
NCB31,OUT013,4333.891515923566
FDK57,OUT035,1874.4309598591542
FDY04,OUT019,384.4886739837401
NCP54,OUT046,2202.2990201117314
FDF41,OUT013,3593.1412351254503
FDM01,OUT045,1722.3316111731851
FDW03,OUT045,1722.3316111731851
FDF28,OUT045,2202.2990201117314
FDY37,OUT017,2202.2990201117314
FDQ03,OUT017,3593.1412351254503
FDP51,OUT027,3175.335988157896
FDJ40,OUT017,1722.3316111731851
FDC32,OUT049,1443.524701863354
DRI49,OUT027,2513.079854666667
NCW54,OUT017,876.3205797979806
FDF09,OUT017,552.5502107784429
FDP45,OUT018,3327.952582926828
DRJ23,OUT018,2880.9695613636363
FDS59,OUT017,1722.3316111731851
FDY08,OUT046,2054.215706620208
FDX16,OUT049,2539.3942358778604
FDY16,OUT018,2880.9695613636363
FDK32,OUT035,2539.3942358778604
FDQ22,OUT013,637.5735090128754
NCC31,OUT018,2346.648786938779
FDG58,OUT049,2539.3942358778604
DRF48,OUT013,3087.5075112820496
DRH36,OUT049,1103.1862133333336
NCR30,OUT035,1103.1862133333336
FDB03,OUT019,542.9755395973156
FDZ28,OUT027,3175.335988157896
FDR35,OUT017,3087.5075112820496
DRD15,OUT027,5669.163351428568
FDJ33,OUT019,286.41777051282054
FDA56,OUT010,286.41777051282054
FDP56,OUT046,754.5960957264956
NCT30,OUT046,754.5960957264956
FDK15,OUT017,1722.3316111731851
FDH44,OUT018,2346.648786938779
FDV01,OUT013,2346.648786938779
DRG03,OUT017,2539.3942358778604
FDG50,OUT027,2513.079854666667
FDR16,OUT010,542.9755395973156
FDZ60,OUT046,1722.3316111731851
DRG03,OUT045,2539.3942358778604
FDS56,OUT018,3327.952582926828
FDU33,OUT045,754.5960957264956
DRD27,OUT035,1554.0070756410262
FDW22,OUT046,3753.0000993630574
DRA24,OUT045,2811.181403212853
FDF38,OUT049,637.5735090128754
FDX48,OUT013,2346.648786938779
FDS58,OUT018,2346.648786938779
FDC32,OUT046,1443.524701863354
NCQ29,OUT045,4105.140110975609
DRK39,OUT018,1248.2233455555556
NCS38,OUT017,1874.4309598591542
DRO47,OUT013,1722.3316111731851
DRG27,OUT027,1378.2631852760733
FDC57,OUT027,5669.163351428568
FDS55,OUT046,2384.015126168225
NCJ06,OUT018,1936.5082478260867
FDO01,OUT019,286.41777051282054
NCM55,OUT045,3087.5075112820496
FDC52,OUT049,2539.3942358778604
FDQ15,OUT045,1364.0491539906104
NCT30,OUT027,1378.2631852760733
NCR42,OUT027,1378.2631852760733
FDD28,OUT035,876.3205797979806
FDQ34,OUT049,1509.4323129186596
FDZ12,OUT027,3175.335988157896
DRE13,OUT019,230.0085918128655
NCN07,OUT019,286.41777051282054
FDM28,OUT035,3389.2269793548367
FDI10,OUT017,2997.4076790419176
FDQ25,OUT013,2346.648786938779
FDA38,OUT010,542.9755395973156
DRI13,OUT049,3753.0000993630574
FDY20,OUT027,2513.079854666667
NCZ53,OUT035,3087.5075112820496
NCM31,OUT013,2346.648786938779
DRB01,OUT017,3087.5075112820496
DRF37,OUT046,4105.140110975609
NCF42,OUT049,2736.968429875518
FDF16,OUT018,2346.648786938779
FDB41,OUT013,754.5960957264956
FDR34,OUT013,4109.900606217616
FDR15,OUT018,2346.648786938779
NCV42,OUT019,286.41777051282054
FDW51,OUT035,3593.1412351254503
FDU36,OUT017,1554.0070756410262
FDX60,OUT049,1248.2233455555556
FDY03,OUT035,1874.4309598591542
FDW55,OUT045,4109.900606217616
FDT01,OUT010,542.9755395973156
FDG58,OUT013,2346.648786938779
FDK21,OUT017,4333.891515923566
NCS41,OUT019,542.9755395973156
FDS10,OUT045,2880.9695613636363
NCT53,OUT046,2384.015126168225
FDJ28,OUT018,3087.5075112820496
FDX44,OUT045,1443.524701863354
FDT20,OUT018,637.5735090128754
FDO44,OUT017,1722.3316111731851
NCX17,OUT049,3593.1412351254503
FDY01,OUT017,1874.4309598591542
FDJ12,OUT027,5669.163351428568
DRK35,OUT018,552.5502107784429
FDD47,OUT019,384.4886739837401
NCM53,OUT035,1722.3316111731851
FDO45,OUT013,1248.2233455555556
NCM42,OUT010,230.0085918128655
FDE04,OUT046,2736.968429875518
NCI30,OUT027,5669.163351428568
FDZ19,OUT013,2997.4076790419176
FDW57,OUT013,2736.968429875518
FDA25,OUT013,1722.3316111731851
FDT22,OUT046,876.3205797979806
FDP51,OUT013,1874.4309598591542
FDD48,OUT027,3175.335988157896
FDY39,OUT035,3389.2269793548367
FDO48,OUT010,542.9755395973156
FDD23,OUT027,5669.163351428568
DRN35,OUT027,1378.2631852760733
FDT01,OUT035,3593.1412351254503
FDC20,OUT010,130.3334905660377
DRJ35,OUT035,876.3205797979806
FDB32,OUT046,1443.524701863354
FDL24,OUT046,2997.4076790419176
NCV42,OUT035,1874.4309598591542
FDZ46,OUT046,1722.3316111731851
FDC15,OUT013,2346.648786938779
FDD08,OUT019,130.3334905660377
FDY50,OUT049,1248.2233455555556
FDD36,OUT013,1874.4309598591542
FDG57,OUT027,1378.2631852760733
FDL21,OUT018,637.5735090128754
FDN16,OUT027,2513.079854666667
FDJ09,OUT027,1378.2631852760733
FDS01,OUT010,384.4886739837401
FDV33,OUT017,4105.140110975609
DRE12,OUT017,1874.4309598591542
FDR07,OUT013,1554.0070756410262
FDP48,OUT010,542.9755395973156
NCB55,OUT035,876.3205797979806
FDQ08,OUT013,876.3205797979806
FDR34,OUT035,4109.900606217616
FDO33,OUT046,1722.3316111731851
FDP13,OUT045,637.5735090128754
FDX12,OUT049,4109.900606217616
NCT06,OUT049,2811.181403212853
FDR16,OUT019,542.9755395973156
FDE36,OUT046,2384.015126168225
FDZ36,OUT049,3389.2269793548367
FDV13,OUT045,1364.0491539906104
NCZ17,OUT035,552.5502107784429
FDU56,OUT045,3389.2269793548367
FDM09,OUT035,2997.4076790419176
FDV02,OUT017,2997.4076790419176
FDS34,OUT018,1874.4309598591542
FDA11,OUT049,1509.4323129186596
FDP09,OUT017,3753.0000993630574
FDB29,OUT027,3175.335988157896
FDT19,OUT017,2997.4076790419176
DRH15,OUT017,637.5735090128754
FDY38,OUT046,3593.1412351254503
FDF14,OUT027,4117.317712631576
FDN48,OUT010,230.0085918128655
FDQ12,OUT013,4109.900606217616
NCJ43,OUT045,2997.4076790419176
FDE17,OUT019,384.4886739837401
FDB05,OUT035,4333.891515923566
FDH10,OUT045,2880.9695613636363
NCR06,OUT017,637.5735090128754
FDU32,OUT018,1936.5082478260867
FDD56,OUT049,2997.4076790419176
FDO36,OUT018,2880.9695613636363
FDH16,OUT010,230.0085918128655
FDX10,OUT018,552.5502107784429
FDZ37,OUT017,1364.0491539906104
FDU31,OUT010,542.9755395973156
DRC49,OUT049,2054.215706620208
FDL15,OUT045,2539.3942358778604
FDN32,OUT019,542.9755395973156
DRH59,OUT027,1378.2631852760733
NCU29,OUT049,2384.015126168225
FDR37,OUT019,542.9755395973156
FDS14,OUT018,2346.648786938779
FDU02,OUT027,5669.163351428568
FDJ08,OUT035,3087.5075112820496
NCZ06,OUT045,4333.891515923566
FDO31,OUT049,1443.524701863354
FDH31,OUT018,1509.4323129186596
FDS58,OUT017,2811.181403212853
NCA53,OUT027,1378.2631852760733
FDF50,OUT046,3087.5075112820496
NCW42,OUT049,3753.0000993630574
NCQ17,OUT045,2539.3942358778604
FDK51,OUT018,3327.952582926828
NCW41,OUT010,384.4886739837401
NCR29,OUT017,876.3205797979806
FDB08,OUT019,384.4886739837401
FDA40,OUT027,2513.079854666667
FDL14,OUT018,2346.648786938779
FDB47,OUT046,3593.1412351254503
FDO03,OUT035,4109.900606217616
DRK13,OUT019,542.9755395973156
FDX13,OUT010,542.9755395973156
FDF52,OUT046,3389.2269793548367
FDT11,OUT013,3087.5075112820496
FDB08,OUT013,2346.648786938779
FDQ28,OUT018,2346.648786938779
FDD29,OUT045,4333.891515923566
NCQ29,OUT027,5669.163351428568
NCO02,OUT013,1103.1862133333336
FDR56,OUT010,542.9755395973156
NCM54,OUT049,2054.215706620208
FDP51,OUT035,1874.4309598591542
FDT38,OUT013,1248.2233455555556
FDZ20,OUT018,3327.952582926828
FDJ53,OUT013,1936.5082478260867
FDX13,OUT049,4105.140110975609
FDP58,OUT035,3593.1412351254503
NCK31,OUT019,130.3334905660377
FDA35,OUT018,1936.5082478260867
FDV37,OUT018,3087.5075112820496
NCO07,OUT027,5669.163351428568
FDA20,OUT045,3087.5075112820496
FDZ59,OUT035,2384.015126168225
NCY17,OUT017,637.5735090128754
FDQ28,OUT035,2539.3942358778604
FDV35,OUT017,2539.3942358778604
FDQ36,OUT013,552.5502107784429
FDD34,OUT018,2346.648786938779
FDK51,OUT045,4105.140110975609
FDV31,OUT035,2736.968429875518
FDR04,OUT035,1554.0070756410262
FDR14,OUT049,876.3205797979806
DRC36,OUT010,384.4886739837401
FDE39,OUT019,286.41777051282054
FDP57,OUT049,1509.4323129186596
FDE57,OUT046,2202.2990201117314
NCN18,OUT046,1722.3316111731851
NCQ05,OUT018,2346.648786938779
FDW47,OUT035,2054.215706620208
FDV46,OUT035,2202.2990201117314
NCP29,OUT045,1103.1862133333336
FDE09,OUT018,1509.4323129186596
NCU06,OUT027,5669.163351428568
FDT19,OUT010,384.4886739837401
DRF15,OUT017,2539.3942358778604
DRI51,OUT013,2346.648786938779
NCX54,OUT013,1722.3316111731851
DRE01,OUT013,3593.1412351254503
NCB07,OUT045,2880.9695613636363
FDU50,OUT035,1874.4309598591542
FDG40,OUT035,552.5502107784429
FDW10,OUT018,2736.968429875518
FDX51,OUT013,3087.5075112820496
NCP17,OUT045,1103.1862133333336
FDP21,OUT035,3087.5075112820496
FDL04,OUT045,1722.3316111731851
FDV23,OUT013,1936.5082478260867
FDF24,OUT046,1364.0491539906104
FDH56,OUT027,3175.335988157896
FDB51,OUT049,876.3205797979806
FDI58,OUT027,2513.079854666667
FDR20,OUT013,754.5960957264956
FDC51,OUT018,1936.5082478260867
FDB16,OUT027,2513.079854666667
FDE40,OUT049,876.3205797979806
NCM17,OUT035,637.5735090128754
FDU56,OUT035,3389.2269793548367
FDS32,OUT019,286.41777051282054
FDX02,OUT049,3753.0000993630574
FDT39,OUT027,4117.317712631576
FDE35,OUT017,876.3205797979806
NCI42,OUT019,542.9755395973156
DRL23,OUT046,1722.3316111731851
FDA10,OUT046,2054.215706620208
FDA11,OUT013,1554.0070756410262
NCM06,OUT046,2384.015126168225
NCT05,OUT035,4105.140110975609
NCQ02,OUT010,542.9755395973156
NCY06,OUT049,2054.215706620208
FDY56,OUT035,3753.0000993630574
FDL02,OUT035,1722.3316111731851
NCI06,OUT035,2736.968429875518
FDQ14,OUT045,2539.3942358778604
FDQ12,OUT017,4109.900606217616
FDP36,OUT046,754.5960957264956
FDK21,OUT027,5669.163351428568
FDO40,OUT045,2539.3942358778604
NCK54,OUT019,286.41777051282054
FDY09,OUT018,2736.968429875518
NCW30,OUT049,4105.140110975609
NCC55,OUT027,1378.2631852760733
FDE58,OUT018,1874.4309598591542
FDR39,OUT013,2880.9695613636363
FDU28,OUT049,2880.9695613636363
FDH08,OUT017,4109.900606217616
FDG35,OUT045,2736.968429875518
FDG22,OUT049,552.5502107784429
FDC34,OUT035,2811.181403212853
FDP15,OUT018,3327.952582926828
FDK34,OUT010,542.9755395973156
FDU45,OUT035,1874.4309598591542
FDQ04,OUT027,1378.2631852760733
FDX22,OUT018,3327.952582926828
FDB45,OUT017,1722.3316111731851
NCH43,OUT027,5669.163351428568
DRE60,OUT046,3593.1412351254503
FDD17,OUT027,5669.163351428568
NCM54,OUT017,2054.215706620208
NCH55,OUT013,1936.5082478260867
NCT06,OUT017,2811.181403212853
FDA48,OUT027,5669.163351428568
FDY58,OUT027,5669.163351428568
FDO25,OUT045,3593.1412351254503
FDN50,OUT045,1554.0070756410262
FDH35,OUT035,2811.181403212853
FDK09,OUT045,3593.1412351254503
FDO16,OUT013,1248.2233455555556
FDW11,OUT045,1103.1862133333336
FDU47,OUT027,3175.335988157896
NCQ42,OUT010,286.41777051282054
FDK55,OUT027,2513.079854666667
FDN08,OUT049,1874.4309598591542
FDT57,OUT045,4109.900606217616
FDJ12,OUT018,3327.952582926828
DRL59,OUT017,754.5960957264956
NCN53,OUT046,552.5502107784429
FDO51,OUT010,130.3334905660377
FDK56,OUT017,3087.5075112820496
FDY12,OUT035,876.3205797979806
FDU15,OUT035,552.5502107784429
FDQ19,OUT046,4109.900606217616
DRF15,OUT045,2539.3942358778604
DRE25,OUT019,230.0085918128655
FDK57,OUT018,1874.4309598591542
FDD33,OUT010,542.9755395973156
FDR34,OUT027,5669.163351428568
